102;9.66
102;9.50
102;9.40
102;9.45
102;9.60
102;9.76
102;9.91
102;10.02
102;10.12
102;10.12
102;10.12
102;9.91
102;9.66
102;9.50
102;9.45
102;9.50
102;9.55
102;9.60
102;9.66
102;9.71
102;9.76
112;9.91
112;9.95
112;10.02
112;10.05
112;10.10
112;10.12
112;10.17
112;10.36
112;10.62
112;10.98
112;11.43
112;11.79
112;11.29
112;10.67
112;10.91
112;11.14
112;12.10
112;11.79
112;11.53
112;10.98
112;10.36
112;11.07
112;11.48
112;11.84
112;11.84
112;11.38
112;11.84
112;11.09
112;10.33
112;10.83
112;10.93
112;11.07
112;11.03
112;11.43
112;11.03
112;10.98
112;10.93
112;10.88
112;10.41
112;10.98
112;10.93
112;10.98
112;11.02
112;11.43
112;11.07
112;11.53
112;11.12
112;11.90
112;11.03
112;11.43
112;10.98
112;10.98
112;10.98
112;10.98
112;10.97
112;10.98
112;10.88
112;10.86
112;10.31
112;10.72
112;10.62
112;11.09
112;10.72
112;10.62
112;10.62
112;10.62
112;11.90
112;11.02
112;11.43
112;11.03
112;11.14
112;10.62
112;10.28
112;10.83
112;10.93
112;10.98
112;11.43
112;11.43
112;11.33
112;10.83
112;10.72
112;10.72
112;10.26
112;10.67
112;10.62
112;11.50
112;11.14
112;11.03
112;10.62
112;10.67
112;10.72
112;10.33
112;10.88
112;10.97
112;11.48
112;11.64
112;12.10
112;11.64
112;11.53
112;11.38
112;10.88
112;10.47
112;10.33
112;10.33
112;10.67
112;10.22
112;10.67
112;10.72
112;10.72
112;10.78
112;10.78
112;10.83
112;10.31
112;10.72
112;10.28
112;10.28
112;10.31
112;10.78
112;10.88
112;10.93
112;11.03
112;10.93
112;10.41
112;10.36
112;10.78
112;10.67
112;11.09
112;11.88
112;11.53
112;11.43
112;11.03
112;10.62
112;10.67
112;10.72
112;10.33
112;10.83
112;10.78
112;10.83
112;10.88
112;10.93
112;11.03
112;11.45
112;11.43
112;11.03
112;11.03
112;10.88
112;10.78
112;10.36
112;10.31
112;10.33
112;10.26
112;10.67
112;11.09
112;10.72
112;11.03
112;10.62
112;10.62
112;10.72
112;10.38
112;10.38
112;10.78
112;10.78
112;10.33
112;10.78
112;10.28
112;10.38
112;10.88
112;11.38
112;11.53
112;12.10
112;12.31
112;12.21
112;12.19
112;11.64
112;11.50
112;11.38
112;11.03
112;10.47
112;10.83
112;10.88
112;10.88
112;10.88
112;10.36
112;10.36
112;10.72
112;10.78
112;10.62
112;10.62
112;11.09
112;10.67
112;10.83
112;10.88
112;10.93
112;11.03
112;10.88
112;10.83
112;10.78
112;10.78
112;10.28
112;10.67
122;10.62
122;10.67
122;10.36
122;10.83
122;10.83
122;11.03
122;12.05
122;12.50
122;13.43
122;13.88
122;14.24
122;14.38
122;14.43
122;14.38
122;14.34
122;14.14
122;13.93
122;13.83
122;13.62
122;13.72
122;13.67
122;14.09
122;13.67
122;13.72
122;13.83
122;14.28
122;14.48
122;13.67
122;14.14
122;14.09
122;14.43
122;13.93
122;13.83
122;13.67
122;13.67
122;13.62
122;13.88
122;13.93
122;13.98
122;14.38
122;14.40
122;13.98
122;14.45
122;14.43
122;14.03
122;14.41
122;13.98
122;14.38
122;13.88
122;13.97
122;14.07
122;14.48
122;14.03
122;14.03
122;14.38
122;13.93
122;13.93
122;14.38
122;14.38
122;14.38
122;13.93
122;13.78
122;13.78
122;13.72
122;13.78
122;13.83
122;13.93
122;14.45
122;14.09
122;14.19
122;14.34
122;14.24
122;14.33
122;14.19
122;14.07
122;14.48
122;13.98
122;13.88
122;13.83
122;13.84
122;13.88
122;13.83
122;14.38
122;14.48
122;14.07
122;14.28
122;14.38
122;14.38
122;14.38
122;14.38
122;14.84
122;14.84
122;14.38
122;14.34
122;14.24
122;14.48
122;14.38
122;14.43
122;14.19
122;14.33
122;14.45
122;14.53
122;14.19
122;14.60
122;14.19
122;14.48
122;13.83
122;14.19
122;13.98
122;13.83
122;14.03
122;13.52
122;13.93
122;13.98
122;13.72
122;13.93
122;14.14
122;14.33
122;14.48
122;14.53
122;14.48
122;14.38
122;14.28
122;14.12
122;14.09
122;14.43
122;14.43
122;14.38
122;13.93
122;13.83
122;13.88
122;13.93
122;13.98
122;14.43
122;14.03
122;14.03
122;14.43
122;14.40
122;13.88
122;13.88
122;13.88
122;13.88
122;13.78
122;14.38
122;14.48
122;14.19
122;14.24
122;14.28
122;14.34
122;14.38
122;14.84
122;14.50
122;14.12
122;14.53
122;14.48
122;14.43
122;14.34
122;14.29
122;14.19
122;14.09
122;14.50
122;13.98
122;14.09
122;14.09
122;14.09
122;14.14
122;14.17
122;14.12
122;14.03
122;14.43
122;14.03
122;14.50
122;14.09
122;14.14
122;14.14
122;14.34
122;14.84
122;14.38
122;14.43
122;14.48
122;14.74
122;14.38
122;14.29
122;13.83
122;14.19
122;14.07
122;14.43
122;13.93
122;14.38
122;14.40
122;14.38
122;14.33
122;13.83
122;13.72
122;13.93
122;14.48
122;14.14
122;14.34
122;14.40
122;14.45
132;14.28
132;14.07
132;13.88
132;13.83
132;13.83
132;13.93
132;13.98
132;14.33
132;14.19
132;14.48
132;14.34
132;15.66
132;15.81
132;16.98
132;16.93
132;16.98
132;16.47
132;15.45
132;16.16
132;16.00
132;15.66
132;14.45
132;13.62
132;16.12
132;16.57
132;16.17
132;15.36
132;15.76
132;16.02
132;16.88
132;17.03
132;16.93
132;16.72
132;16.83
132;17.34
132;17.84
132;17.38
132;17.33
132;16.67
132;16.93
132;15.81
132;14.03
132;13.93
132;13.98
132;13.98
132;13.57
132;14.74
132;16.57
132;15.81
132;16.26
132;15.52
132;16.31
132;16.47
132;16.83
132;16.47
132;15.97
132;15.40
132;16.17
132;15.55
132;14.48
132;16.59
132;14.98
132;16.26
132;14.69
132;15.81
132;15.76
132;16.47
132;14.09
132;16.12
132;16.57
132;15.76
132;16.10
132;15.81
132;16.17
132;15.76
132;16.17
132;15.71
132;16.21
132;15.47
132;15.91
132;15.55
132;15.81
132;15.50
132;15.91
132;15.86
132;15.81
132;16.05
132;16.17
132;16.07
132;14.64
132;15.91
132;15.90
132;16.47
132;16.36
132;16.48
132;16.47
132;16.41
132;16.47
132;16.41
132;16.43
132;16.31
132;15.97
132;16.02
132;16.47
132;16.47
132;16.48
132;15.97
132;15.91
132;16.48
132;16.48
132;16.93
132;16.98
132;16.93
132;16.47
132;16.33
132;15.97
132;15.81
132;15.05
132;15.81
132;14.53
132;15.86
132;15.40
132;15.81
132;15.45
132;15.76
132;15.52
132;15.97
132;16.02
132;16.47
132;16.36
132;15.91
132;15.86
132;16.22
132;15.76
132;16.14
132;15.76
132;15.71
132;15.50
132;15.97
132;16.41
132;16.41
132;16.36
132;16.93
132;16.83
132;16.93
132;16.47
132;16.47
132;16.41
132;15.50
132;16.17
132;14.03
132;13.98
132;14.03
132;15.66
132;16.17
132;16.22
132;15.34
132;15.91
132;16.02
132;16.47
132;16.47
132;16.02
132;15.97
132;15.81
132;15.50
132;15.86
132;16.22
132;15.81
132;16.47
132;16.17
132;16.64
132;15.86
132;16.43
132;16.47
132;16.02
132;15.86
132;15.86
132;16.57
132;14.43
132;13.98
132;13.93
132;13.98
132;13.98
132;15.67
132;15.76
132;15.91
132;15.91
132;16.93
132;16.93
132;16.47
132;15.97
132;16.22
132;16.12
132;14.03
132;16.12
132;16.59
132;15.81
132;15.91
132;15.86
132;16.41
142;16.00
142;16.47
142;16.00
142;16.33
142;16.93
142;16.93
142;16.83
142;17.43
142;18.26
142;18.05
142;18.47
142;19.07
142;19.02
142;19.57
142;19.12
142;18.86
142;18.81
142;18.91
142;19.36
142;19.45
142;19.93
142;19.83
142;19.93
142;19.41
142;18.76
142;18.81
142;19.12
142;19.22
142;19.28
142;18.81
142;19.38
142;19.33
142;19.93
142;19.93
142;19.78
142;18.86
142;18.71
142;19.22
142;19.57
142;19.47
142;19.22
142;19.16
142;19.31
142;18.86
142;18.71
142;19.22
142;19.10
142;19.21
142;19.22
142;19.17
142;19.57
142;19.12
142;19.28
142;19.28
142;19.83
142;19.93
142;19.83
142;19.93
142;19.93
142;19.83
142;19.47
142;19.88
142;18.84
142;18.86
142;19.17
142;19.21
142;19.07
142;19.22
142;19.31
142;19.21
142;19.31
142;19.31
142;19.93
142;19.98
142;19.88
142;19.62
142;19.62
142;19.52
142;19.62
142;19.93
142;20.03
142;19.98
142;19.78
142;18.91
142;19.21
142;19.47
142;19.52
142;19.43
142;19.52
142;19.47
142;19.36
142;19.53
142;19.47
142;18.81
142;19.43
142;19.83
142;19.93
142;19.83
142;19.83
142;19.47
142;18.81
142;19.22
142;19.57
142;19.41
142;19.47
142;18.40
142;18.45
142;18.81
142;18.97
142;19.02
142;19.41
142;19.57
142;18.71
142;19.43
142;19.93
142;19.88
142;19.98
142;19.88
142;19.86
142;19.98
142;19.83
142;19.41
142;18.86
142;19.07
142;19.57
142;19.47
142;19.57
142;19.57
142;19.47
142;19.17
142;19.10
142;18.91
142;19.38
142;18.76
142;19.22
142;19.47
142;19.52
142;19.47
142;19.36
142;19.48
142;19.41
142;19.53
142;19.57
142;19.12
142;19.33
142;18.81
142;19.36
142;19.38
142;19.26
142;18.91
142;19.22
142;19.22
142;19.52
142;18.91
142;18.97
142;18.86
142;19.02
142;19.07
142;19.41
142;19.22
142;19.33
142;19.93
142;19.98
142;19.88
142;19.98
142;19.88
142;19.83
142;19.48
142;19.31
142;18.86
142;19.22
142;19.47
142;19.57
142;19.47
142;19.57
142;19.21
142;19.21
142;18.91
142;19.33
142;19.88
142;19.41
142;19.26
142;18.91
142;19.17
142;19.28
142;19.26
142;19.10
142;19.57
142;19.47
142;19.16
142;19.26
142;19.26
142;19.41
142;19.38
142;19.93
142;19.93
142;19.83
142;19.41
142;19.26
142;18.91
152;19.28
152;19.16
152;19.22
152;18.76
152;19.48
152;19.62
152;20.24
152;20.28
152;20.64
152;20.84
152;21.26
152;22.02
152;21.66
152;22.31
152;22.52
152;22.52
152;22.43
152;22.36
152;22.36
152;22.43
152;21.97
152;21.79
152;21.76
152;21.86
152;21.86
152;21.66
152;21.66
152;21.76
152;21.66
152;21.66
152;21.76
152;21.81
152;21.71
152;21.29
152;21.76
152;21.76
152;21.66
152;21.66
152;21.76
152;21.40
152;21.81
152;21.86
152;22.41
152;21.97
152;21.81
152;21.76
152;21.86
152;21.86
152;21.86
152;22.31
152;22.48
152;22.47
152;22.41
152;22.41
152;22.52
152;22.52
152;22.36
152;22.36
152;22.36
152;22.41
152;22.43
152;22.31
152;22.31
152;22.47
152;22.52
152;22.00
152;22.07
152;22.05
152;22.12
152;22.02
152;22.38
152;22.36
152;22.41
152;22.47
152;22.38
152;22.41
152;22.52
152;22.52
152;22.41
152;22.36
152;22.36
152;22.52
152;22.47
152;22.38
152;22.38
152;22.47
152;22.47
152;22.41
152;22.07
152;22.05
152;22.22
152;22.22
152;22.00
152;22.36
152;22.41
152;21.91
152;21.71
152;21.66
152;21.76
152;21.81
152;21.76
152;21.81
152;22.43
152;22.48
152;22.41
152;22.02
152;22.47
152;22.43
152;22.31
152;21.81
152;21.86
152;21.76
152;22.00
152;21.97
152;22.07
152;22.05
152;21.97
152;21.97
152;22.07
152;22.07
152;21.60
152;21.66
152;21.81
152;21.86
152;21.81
152;22.31
152;22.41
152;22.41
152;22.33
152;22.31
152;22.31
152;22.43
152;22.47
152;22.36
152;22.36
152;22.47
152;22.43
152;22.31
152;22.31
152;22.36
152;22.47
152;22.47
152;22.36
152;22.36
152;22.53
152;22.52
152;22.36
152;22.36
152;22.36
152;22.47
152;22.48
152;22.31
152;22.31
152;22.47
152;22.47
152;22.41
152;21.71
152;22.36
152;22.83
152;22.72
152;22.26
152;22.72
152;22.41
152;22.31
152;22.12
152;22.41
152;22.47
152;22.48
152;22.31
152;21.86
152;21.81
152;21.86
152;21.36
152;22.33
152;22.36
152;22.52
152;21.71
152;22.22
152;22.26
152;22.83
152;22.36
152;22.21
152;22.21
152;22.17
152;22.52
152;22.36
152;22.31
152;22.33
152;22.47
152;22.38
152;22.36
152;22.36
152;22.12
152;22.22
152;22.21
152;22.26
152;22.31
152;22.28
152;22.05
152;22.00
162;22.17
162;22.17
162;22.10
162;21.76
162;22.34
162;22.88
162;22.57
162;23.12
162;23.22
162;22.57
162;23.69
162;23.38
162;22.98
162;23.53
162;24.05
162;23.64
162;23.74
162;23.74
162;23.69
162;23.69
162;23.69
162;23.28
162;23.43
162;23.43
162;23.43
162;23.29
162;23.64
162;24.05
162;24.05
162;24.14
162;24.14
162;24.14
162;23.69
162;23.74
162;23.28
162;23.28
162;23.43
162;23.43
162;23.74
162;23.28
162;23.69
162;23.28
162;23.43
162;23.43
162;23.38
162;23.48
162;24.00
162;24.50
162;24.09
162;24.14
162;24.16
162;24.10
162;23.98
162;24.05
162;24.03
162;24.03
162;24.10
162;24.60
162;24.16
162;24.16
162;24.05
162;24.03
162;24.10
162;24.09
162;24.10
162;24.21
162;24.21
162;24.16
162;24.00
162;22.97
162;23.69
162;24.03
162;23.19
162;23.03
162;22.88
162;22.98
162;23.09
162;23.53
162;23.14
162;23.03
162;23.29
162;23.28
162;23.69
162;23.28
162;23.12
162;24.16
162;23.43
162;24.03
162;24.09
162;23.69
162;24.14
162;24.21
162;24.55
162;23.07
162;23.69
162;23.64
162;23.59
162;23.53
162;24.16
162;23.79
162;23.43
162;23.02
162;23.48
162;24.00
162;24.14
162;24.60
162;24.14
162;24.03
162;24.00
162;23.98
162;23.98
162;24.45
162;24.05
162;24.16
162;24.10
162;23.53
162;24.00
162;23.53
162;23.43
162;23.48
162;23.43
162;23.38
162;23.69
162;23.69
162;23.74
162;22.98
162;23.59
162;24.10
162;24.03
162;24.05
162;24.09
162;24.09
162;24.05
162;24.10
162;24.09
162;23.59
162;23.40
162;23.38
162;23.43
162;23.98
162;24.16
162;24.19
162;23.90
162;23.90
162;24.40
162;24.84
162;24.86
162;24.45
162;23.90
162;23.53
162;23.95
162;23.79
162;23.79
162;24.10
162;24.10
162;24.05
162;24.10
162;24.09
162;24.60
162;24.09
162;24.16
162;23.69
162;24.05
162;24.05
162;24.55
162;24.09
162;24.16
162;24.03
162;24.05
162;24.05
162;24.03
162;23.33
162;24.97
162;25.02
162;24.60
162;25.02
162;24.40
162;23.74
162;24.05
162;23.98
162;23.98
162;24.55
162;24.14
162;24.14
162;23.53
162;23.38
162;23.69
162;23.64
162;23.74
162;23.74
162;23.38
162;23.38
162;23.33
162;23.33
162;23.45
162;23.48
162;23.19
162;24.00
162;23.98
162;23.48
172;23.03
172;23.53
172;23.59
172;23.98
172;23.69
172;24.86
172;24.55
172;25.26
172;24.97
172;26.12
172;25.78
172;25.91
172;26.00
172;26.48
172;26.59
172;26.22
172;26.22
172;26.28
172;26.69
172;26.59
172;26.53
172;26.53
172;26.59
172;26.64
172;26.28
172;26.33
172;26.28
172;26.28
172;26.28
172;26.22
172;26.22
172;26.64
172;26.22
172;26.24
172;26.24
172;26.64
172;26.53
172;26.53
172;26.48
172;26.02
172;25.47
172;25.93
172;25.98
172;25.98
172;26.48
172;26.53
172;26.64
172;26.28
172;26.22
172;26.22
172;26.64
172;26.59
172;26.53
172;26.53
172;26.53
172;26.48
172;25.97
172;25.93
172;25.81
172;25.78
172;25.93
172;25.93
172;25.98
172;26.09
172;26.09
172;26.59
172;26.64
172;26.59
172;26.12
172;26.03
172;25.97
172;25.98
172;25.98
172;25.98
172;25.93
172;26.34
172;26.33
172;25.88
172;26.33
172;25.93
172;25.93
172;25.93
172;25.93
172;25.83
172;25.83
172;25.88
172;25.88
172;25.97
172;26.53
172;26.53
172;26.48
172;25.97
172;25.88
172;25.83
172;26.17
172;26.19
172;26.12
172;26.12
172;26.17
172;25.81
172;25.86
172;25.98
172;26.48
172;26.53
172;26.07
172;25.98
172;25.88
172;25.83
172;25.83
172;25.88
172;25.93
172;25.93
172;26.03
172;26.48
172;26.53
172;26.53
172;26.53
172;26.53
172;26.53
172;26.03
172;25.93
172;25.83
172;25.83
172;26.22
172;25.83
172;25.88
172;26.02
172;26.53
172;26.59
172;26.22
172;26.22
172;26.28
172;26.28
172;26.28
172;26.28
172;26.64
172;26.59
172;26.53
172;26.48
172;26.48
172;26.53
172;26.53
172;26.53
172;26.53
172;26.53
172;26.59
172;26.24
172;26.33
172;26.28
172;26.24
172;26.59
172;26.53
172;26.53
172;26.64
172;26.69
172;26.38
172;26.48
172;26.53
172;26.53
172;26.48
172;26.48
172;26.34
172;26.74
172;26.69
172;26.64
172;26.09
172;26.03
172;25.88
172;26.34
172;26.28
172;25.88
172;25.93
172;25.98
172;25.98
172;26.03
172;25.98
172;25.98
172;25.98
172;25.93
172;25.93
172;25.98
172;26.48
172;26.53
172;26.53
172;26.59
172;26.59
172;26.59
172;26.14
172;26.07
172;26.07
172;26.12
172;26.59
172;26.14
172;26.59
172;26.59
172;26.64
172;26.64
172;26.64
172;26.59
172;26.12
182;26.09
182;26.09
182;26.59
182;26.64
182;26.74
182;26.40
182;26.53
182;26.69
182;26.03
182;26.64
182;24.66
182;24.76
182;23.79
182;24.60
182;24.97
182;25.83
182;26.17
182;26.59
182;25.81
182;24.14
182;24.76
182;26.53
182;25.67
182;24.71
182;24.95
182;26.59
182;26.59
182;26.59
182;26.17
182;24.71
182;24.41
182;26.64
182;26.69
182;26.29
182;26.69
182;26.64
182;24.36
182;24.66
182;25.41
182;25.41
182;25.00
182;24.21
182;24.76
182;26.09
182;26.07
182;24.71
182;25.41
182;25.36
182;25.02
182;24.26
182;23.90
182;24.24
182;24.21
182;24.19
182;24.66
182;24.55
182;25.78
182;26.19
182;26.59
182;26.19
182;26.24
182;25.78
182;26.17
182;26.59
182;26.53
182;26.48
182;26.48
182;26.48
182;26.48
182;26.53
182;26.53
182;26.98
182;26.14
182;26.53
182;26.53
182;26.93
182;26.43
182;26.43
182;26.38
182;26.33
182;25.88
182;26.43
182;26.48
182;26.53
182;26.53
182;26.59
182;26.53
182;26.48
182;26.02
182;26.53
182;26.53
182;26.19
182;25.41
182;24.16
182;24.60
182;24.71
182;23.95
182;24.86
182;24.71
182;25.00
182;25.83
182;25.36
182;26.59
182;26.53
182;26.09
182;26.09
182;26.53
182;26.53
182;26.07
182;26.59
182;24.97
182;25.22
182;26.14
182;26.59
182;26.64
182;26.59
182;25.22
182;24.55
182;26.59
182;26.53
182;26.53
182;25.78
182;24.24
182;25.21
182;25.62
182;24.31
182;25.12
182;24.66
182;25.12
182;24.97
182;25.36
182;26.17
182;26.59
182;26.59
182;26.17
182;26.19
182;26.17
182;25.78
182;25.41
182;24.21
182;24.29
182;25.21
182;26.53
182;26.09
182;24.29
182;24.60
182;26.22
182;26.53
182;26.48
182;26.48
182;26.43
182;25.93
182;25.98
182;26.43
182;26.02
182;26.48
182;26.07
182;26.48
182;26.53
182;26.17
182;25.07
182;24.86
182;26.64
182;26.64
182;24.40
182;24.71
182;24.55
182;26.22
182;26.59
182;26.17
182;26.17
182;26.22
182;26.19
182;26.17
182;25.36
182;25.78
182;26.19
182;26.19
182;26.17
182;25.78
182;25.41
182;24.95
182;26.24
182;26.19
182;26.12
182;26.12
182;27.00
182;26.19
182;25.83
182;24.55
182;25.00
182;25.78
182;26.53
182;26.48
182;26.03
182;26.38
182;26.43
182;26.43
182;26.48
182;26.59
172;25.78
172;25.41
172;24.26
172;25.93
172;26.69
172;26.95
172;26.33
172;27.03
172;26.43
172;26.29
172;26.59
172;26.48
172;25.88
172;26.19
172;26.14
172;26.14
172;26.17
172;25.93
172;26.02
172;26.14
172;26.59
172;26.48
172;26.14
172;26.07
172;26.09
172;26.02
172;25.88
172;26.29
172;26.29
172;26.28
172;26.29
172;26.28
172;26.34
172;25.98
172;25.98
172;25.98
172;25.93
172;25.98
172;25.98
172;25.98
172;25.93
172;25.83
172;25.86
172;25.97
172;25.97
172;26.03
172;26.48
172;26.53
172;26.53
172;26.53
172;26.53
172;26.02
172;25.93
172;25.93
172;25.91
172;25.88
172;25.83
172;25.78
172;26.22
172;26.17
172;25.83
172;25.97
172;26.48
172;26.48
172;26.53
172;26.48
172;26.02
172;25.47
172;25.93
172;25.93
172;25.93
172;25.88
172;25.88
172;25.86
172;25.98
172;26.03
172;26.03
172;26.02
172;26.03
172;25.93
172;25.91
172;25.93
172;25.88
172;25.88
172;25.98
172;26.48
172;26.48
172;26.48
172;26.48
172;26.48
172;26.02
172;25.98
172;25.98
172;25.97
172;25.98
172;26.03
172;26.03
172;25.97
172;25.98
172;25.93
172;25.88
172;25.83
172;25.88
172;25.47
172;25.98
172;25.98
172;25.98
172;25.97
172;25.98
172;26.02
172;26.48
172;26.48
172;26.48
172;26.48
172;25.97
172;25.97
172;25.57
172;26.09
172;26.14
172;26.59
172;26.64
172;26.64
172;26.53
172;26.53
172;26.53
172;26.53
172;26.48
172;26.48
172;26.53
