0.004;38.360;0.890;10353.000;99.000;200.000
0.004;32.700;0.910;10353.000;99.000;193.000
0.004;35.450;0.900;10353.000;99.000;201.000
0.004;42.060;0.890;10353.000;99.000;205.000
0.004;42.170;0.900;10353.000;99.000;198.000
0.004;42.300;0.900;10353.000;99.000;198.000
0.004;33.760;0.900;10353.000;99.000;190.000
0.004;36.380;0.900;10353.000;99.000;201.000
0.004;38.660;0.900;10353.000;99.000;201.000
0.004;41.970;0.900;10353.000;99.000;202.000
0.004;37.400;0.900;10353.000;99.000;194.000
0.004;43.500;0.900;10353.000;99.000;204.000
0.004;39.960;0.900;10353.000;99.000;195.000
0.004;39.270;0.900;10353.000;99.000;198.000
0.004;39.430;0.900;10353.000;99.000;198.000
0.004;36.780;0.900;10353.000;99.000;196.000
0.004;35.670;0.900;10353.000;99.000;197.000
0.004;37.600;0.900;10353.000;99.000;200.000
0.004;37.890;0.890;10353.000;99.000;199.000
0.004;38.030;0.900;10353.000;99.000;198.000
0.004;40.960;0.900;10353.000;99.000;201.000
0.004;42.670;0.900;10353.000;99.000;200.000
0.004;43.860;0.900;10353.000;99.000;199.000
0.004;36.430;0.900;10353.000;99.000;191.000
0.004;38.320;0.900;10353.000;99.000;200.000
0.004;38.230;0.900;10354.000;99.000;198.000
0.004;43.050;0.900;10354.000;99.000;203.000
0.004;46.070;0.900;10354.000;99.000;201.000
0.004;48.320;0.900;10354.000;99.000;201.000
0.004;49.350;0.920;10354.000;99.000;199.000
0.004;49.290;0.920;10354.000;99.000;198.000
0.004;47.910;0.900;10354.000;99.000;197.000
0.004;57.940;0.900;10354.000;99.000;208.000
0.004;64.280;0.900;10354.000;99.000;205.000
0.004;62.460;0.890;10354.000;99.000;196.000
0.004;61.420;0.900;10354.000;99.000;197.000
0.004;59.530;0.900;10354.000;99.000;196.000
0.004;56.900;0.900;10354.000;99.000;196.000
0.004;54.000;0.900;10354.000;99.000;195.000
0.004;80.680;0.900;10354.000;99.000;225.000
0.004;61.840;0.900;10354.000;99.000;179.000
0.004;57.870;0.900;10354.000;99.000;194.000
0.004;53.690;0.900;10354.000;99.000;194.000
0.004;64.220;0.900;10354.000;99.000;209.000
0.004;59.850;0.900;10354.000;99.000;194.000
0.004;55.430;0.900;10354.000;99.000;194.000
0.004;80.910;0.900;10354.000;99.000;224.000
0.004;61.360;0.900;10354.000;99.000;179.000
0.004;58.190;0.890;10354.000;99.000;195.000
0.004;55.950;0.900;10354.000;99.000;196.000
0.004;53.190;0.900;10354.000;99.000;196.000
0.004;80.330;0.890;10354.000;99.000;225.000
0.004;62.000;0.900;10354.000;99.000;180.000
0.004;60.770;0.900;10354.000;99.000;197.000
0.004;62.500;0.890;10354.000;101.000;202.000
0.004;82.270;0.920;10354.000;99.000;216.000
0.004;82.310;0.920;10354.000;99.000;198.000
0.004;81.110;0.900;10354.000;99.000;197.000
0.004;63.900;0.900;10354.000;99.000;181.000
0.004;62.770;0.900;10354.000;99.000;197.000
0.004;64.660;0.890;10354.000;99.000;200.000
0.004;64.680;0.900;10354.000;99.000;198.000
0.004;63.180;0.900;10354.000;99.000;197.000
0.004;60.570;0.890;10354.000;99.000;196.000
0.004;59.530;0.900;10354.000;99.000;197.000
0.004;61.140;0.900;10354.000;99.000;200.000
0.004;60.750;0.900;10354.000;99.000;198.000
0.004;59.060;0.900;10354.000;99.000;196.000
0.004;56.390;0.890;10354.000;99.000;196.000
0.004;55.670;0.900;10354.000;99.000;198.000
0.004;59.250;0.900;10354.000;99.000;202.000
0.004;62.070;0.900;10354.000;99.000;201.000
0.004;62.440;0.900;10354.000;99.000;199.000
0.004;61.220;0.900;10354.000;99.000;197.000
0.004;59.060;0.900;10354.000;99.000;196.000
0.004;56.100;0.900;10354.000;99.000;195.000
0.004;56.360;0.900;10354.000;99.000;199.000
0.004;57.750;0.900;10354.000;99.000;200.000
0.004;57.240;0.900;10354.000;99.000;198.000
0.004;78.390;0.900;10354.000;99.000;219.000
0.004;56.720;0.900;10354.000;99.000;177.000
0.004;44.830;0.900;10354.000;99.000;186.000
0.004;39.840;0.900;10354.000;99.000;193.000
0.004;40.440;0.900;10354.000;99.000;199.000
0.004;35.800;0.900;10354.000;99.000;194.000
0.004;38.800;0.900;10354.000;99.000;201.000
0.004;38.000;0.900;10354.000;99.000;198.000
0.004;43.480;0.900;10354.000;99.000;204.000
0.004;39.060;0.900;10354.000;99.000;194.000
0.004;40.740;0.900;10354.000;99.000;200.000
0.004;42.820;0.900;10354.000;99.000;200.000
0.004;36.880;0.900;10354.000;99.000;192.000
0.004;38.720;0.900;10354.000;99.000;200.000
0.004;41.710;0.900;10354.000;99.000;201.000
0.004;35.700;0.900;10354.000;99.000;192.000
0.004;38.460;0.900;10354.000;99.000;201.000
0.004;43.530;0.900;10354.000;99.000;203.000
0.004;39.500;0.900;10354.000;99.000;194.000
0.004;43.980;0.900;10354.000;99.000;203.000
0.004;37.370;0.890;10354.000;99.000;192.000
0.004;42.730;0.900;10354.000;99.000;204.000
0.004;38.080;0.900;10354.000;99.000;194.000
0.004;41.390;0.900;10354.000;99.000;202.000
0.004;36.170;0.900;10354.000;99.000;193.000
0.004;39.260;0.900;10354.000;99.000;201.000
0.004;43.600;0.900;10354.000;99.000;203.000
0.004;38.310;0.900;10354.000;99.000;193.000
0.004;43.890;0.900;10354.000;99.000;204.000
0.004;38.860;0.900;10354.000;99.000;193.000
0.004;42.350;0.910;10354.000;99.000;202.000
0.004;37.480;0.900;10354.000;99.000;193.000
0.004;43.580;0.900;10354.000;99.000;204.000
0.004;38.750;0.900;10354.000;99.000;193.000
0.004;45.060;0.900;10354.000;99.000;205.000
0.004;37.580;0.900;10354.000;99.000;191.000
0.004;40.740;0.900;10354.000;99.000;201.000
0.004;36.090;0.900;10354.000;99.000;194.000
0.004;41.850;0.900;10354.000;99.000;204.000
0.004;37.350;0.900;10354.000;99.000;194.000
0.004;43.130;0.900;10354.000;99.000;204.000
0.004;38.380;0.900;10354.000;99.000;194.000
0.004;44.340;0.900;10354.000;99.000;204.000
0.004;39.490;0.900;10354.000;99.000;193.000
0.004;45.900;0.900;10354.000;99.000;205.000
0.004;39.680;0.900;10354.000;99.000;192.000
0.004;44.270;0.900;10354.000;99.000;203.000
0.004;40.240;0.900;10354.000;99.000;194.000
0.004;36.560;0.900;10354.000;99.000;195.000
0.004;39.450;0.900;10354.000;99.000;201.000
0.004;42.830;0.900;10354.000;99.000;202.000
0.01;37.420;0.900;10354.000;99.000;193.000
0.01;42.340;0.890;10354.000;99.000;203.000
0.01;42.210;0.900;10354.000;99.000;198.000
0.01;39.910;0.900;10354.000;99.000;196.000
0.01;47.730;0.900;10354.000;99.000;206.000
0.01;54.670;0.890;10354.000;99.000;205.000
0.01;47.640;0.900;10354.000;99.000;191.000
0.01;52.230;0.900;10354.000;99.000;203.000
0.01;55.220;0.890;10354.000;99.000;201.000
0.01;63.380;0.910;10354.000;101.000;308.000
0.01;62.600;0.900;10354.000;97.000;96.000
0.01;59.320;0.900;10354.000;99.000;195.000
0.01;84.780;0.900;10354.000;99.000;224.000
0.01;57.700;0.890;10354.000;99.000;171.000
0.01;59.260;0.900;10354.000;99.000;200.000
0.01;58.890;0.900;10354.000;99.000;198.000
0.01;61.240;0.900;10354.000;99.000;201.000
0.01;66.740;0.900;10354.000;99.000;204.000
0.01;54.160;0.900;10354.000;99.000;186.000
0.01;54.740;0.900;10354.000;99.000;199.000
0.01;53.640;0.890;10354.000;99.000;197.000
0.01;55.300;0.900;10354.000;99.000;200.000
0.01;57.680;0.900;10354.000;99.000;201.000
0.01;57.700;0.900;10354.000;99.000;198.000
0.01;56.090;0.890;10354.000;99.000;197.000
0.01;55.640;0.890;10354.000;99.000;198.000
0.01;59.290;0.900;10354.000;99.000;202.000
0.01;62.580;0.890;10354.000;99.000;202.000
0.01;63.020;0.900;10354.000;99.000;199.000
0.01;61.820;0.900;10354.000;99.000;197.000
0.01;61.920;0.900;10354.000;99.000;198.000
0.01;66.150;0.900;10354.000;99.000;203.000
0.01;61.340;0.900;10354.000;100.000;294.000
0.01;54.580;0.900;10354.000;98.000;91.000
0.01;53.610;0.900;10354.000;99.000;197.000
0.01;81.490;0.900;10354.000;99.000;226.000
0.01;65.080;0.900;10354.000;99.000;182.000
0.01;83.550;0.900;10354.000;99.000;217.000
0.01;55.580;0.900;10354.000;99.000;170.000
0.01;56.100;0.900;10354.000;99.000;199.000
0.01;54.950;0.900;10354.000;99.000;197.000
0.01;83.060;0.890;10354.000;99.000;226.000
0.01;84.380;0.900;10354.000;99.000;200.000
0.01;54.800;0.900;10354.000;99.000;169.000
0.01;54.310;0.900;10354.000;99.000;198.000
0.01;83.830;0.890;10354.000;99.000;228.000
0.01;55.590;0.900;10354.000;99.000;170.000
0.01;57.100;0.900;10354.000;99.000;200.000
0.01;56.690;0.890;10354.000;99.000;198.000
0.01;56.920;0.900;10354.000;99.000;199.000
0.01;60.040;0.900;10354.000;99.000;201.000
0.01;61.180;0.890;10354.000;99.000;199.000
0.004;60.540;0.890;10354.000;99.000;198.000
0.004;57.530;0.900;10354.000;99.000;195.000
0.004;59.610;0.900;10354.000;99.000;200.000
0.004;45.940;0.900;10354.000;99.000;185.000
0.004;51.690;0.900;10354.000;99.000;204.000
0.004;40.930;0.900;10354.000;99.000;188.000
0.004;35.250;0.900;10354.000;99.000;193.000
0.004;37.290;0.900;10354.000;99.000;200.000
0.004;41.780;0.900;10354.000;99.000;203.000
0.004;43.220;0.900;10354.000;99.000;200.000
0.004;37.830;0.900;10354.000;99.000;193.000
0.004;40.520;0.900;10354.000;99.000;201.000
0.004;40.020;0.900;10354.000;99.000;198.000
0.004;42.110;0.900;10354.000;99.000;200.000
0.004;35.880;0.900;10354.000;99.000;192.000
0.004;37.200;0.900;10354.000;99.000;200.000
0.004;39.720;0.900;10354.000;99.000;201.000
0.004;44.600;0.900;10354.000;99.000;203.000
0.004;37.290;0.900;10354.000;99.000;191.000
0.004;39.650;0.900;10354.000;99.000;201.000
0.004;44.360;0.900;10354.000;99.000;203.000
0.004;39.430;0.900;10354.000;99.000;193.000
0.004;44.390;0.900;10354.000;99.000;203.000
0.004;39.690;0.900;10354.000;99.000;194.000
0.004;42.620;0.900;10354.000;99.000;201.000
0.004;37.260;0.900;10354.000;99.000;193.000
0.004;40.860;0.890;10354.000;99.000;202.000
0.004;45.030;0.900;10354.000;99.000;202.000
0.004;40.560;0.900;10354.000;99.000;194.000
0.004;36.720;0.900;10354.000;99.000;194.000
0.004;39.860;0.900;10354.000;99.000;201.000
0.004;43.130;0.890;10354.000;99.000;202.000
0.004;37.910;0.900;10354.000;99.000;193.000
0.004;44.090;0.900;10354.000;99.000;204.000
0.004;39.260;0.900;10354.000;99.000;193.000
0.004;45.200;0.890;10354.000;99.000;204.000
0.004;40.340;0.890;10354.000;99.000;193.000
0.004;45.120;0.900;10354.000;99.000;203.000
0.004;39.870;0.900;10354.000;99.000;193.000
0.004;45.860;0.900;10354.000;99.000;204.000
0.004;41.130;0.900;10354.000;99.000;194.000
0.004;36.500;0.900;10354.000;99.000;194.000
0.004;41.980;0.900;10354.000;99.000;204.000
0.004;36.900;0.900;10354.000;99.000;193.000
0.004;43.180;0.890;10354.000;99.000;205.000
0.004;36.590;0.900;10354.000;99.000;192.000
0.004;38.730;0.890;10354.000;99.000;200.000
0.004;43.070;0.900;10354.000;99.000;203.000
0.004;37.880;0.900;10354.000;99.000;193.000
0.004;42.480;0.900;10354.000;99.000;203.000
0.004;38.180;0.890;10354.000;99.000;194.000
0.004;44.590;0.900;10354.000;99.000;205.000
0.004;41.190;0.900;10354.000;99.000;195.000
0.004;40.260;0.900;10354.000;99.000;197.000
0.004;46.760;0.900;10354.000;99.000;205.000
0.004;40.440;0.890;10354.000;99.000;192.000
0.004;43.910;0.900;10354.000;99.000;202.000
0.004;45.920;0.900;10354.000;99.000;200.000
0.004;60.400;0.900;10354.000;99.000;213.000
0.004;60.150;0.900;10354.000;99.000;198.000
0.004;55.810;0.890;10354.000;99.000;194.000
0.004;59.820;0.900;10354.000;99.000;202.000
0.004;84.250;0.900;10354.000;99.000;223.000
0.004;57.930;0.900;10354.000;99.000;172.000
0.004;59.820;0.890;10354.000;99.000;200.000
0.004;59.700;0.900;10354.000;99.000;198.000
0.004;58.040;0.900;10354.000;99.000;197.000
0.004;55.990;0.900;10354.000;99.000;196.000
0.004;57.120;0.900;10354.000;99.000;199.000
0.004;61.640;0.900;10354.000;99.000;203.000
0.004;63.800;0.890;10354.000;99.000;200.000
0.004;63.970;0.900;10354.000;99.000;198.000
0.004;62.710;0.900;10354.000;99.000;197.000
0.004;62.300;0.890;10354.000;99.000;198.000
0.004;65.160;0.900;10354.000;99.000;201.000
0.004;81.580;0.900;10354.000;99.000;215.000
0.004;81.000;0.900;10354.000;99.000;198.000
0.004;64.200;0.900;10354.000;99.000;182.000
0.004;63.600;0.900;10354.000;99.000;198.000
0.004;81.660;0.900;10354.000;99.000;216.000
0.004;82.400;0.910;10354.000;99.000;199.000
0.004;81.480;0.900;10354.000;99.000;197.000
0.004;65.290;0.920;10354.000;99.000;182.000
0.004;83.500;0.900;10354.000;99.000;217.000
0.004;54.440;0.900;10354.000;99.000;169.000
0.004;54.290;0.900;10354.000;99.000;198.000
0.004;53.150;0.900;10354.000;99.000;197.000
0.004;82.330;0.910;10354.000;99.000;227.000
0.004;61.660;0.900;10354.000;100.000;278.000
0.004;55.630;0.900;10354.000;98.000;92.000
0.004;55.340;0.900;10354.000;99.000;198.000
0.004;53.890;0.900;10354.000;99.000;197.000
0.004;54.230;0.900;10354.000;99.000;199.000
0.004;53.470;0.900;10354.000;99.000;198.000
0.004;82.140;0.910;10354.000;99.000;227.000
0.004;83.470;0.900;10354.000;99.000;200.000
0.004;57.010;0.900;10354.000;99.000;172.000
0.004;59.800;0.890;10354.000;99.000;201.000
0.004;60.160;0.900;10354.000;99.000;199.000
0.004;58.920;0.900;10354.000;99.000;197.000
0.004;56.940;0.900;10354.000;99.000;196.000
0.004;54.640;0.900;10354.000;99.000;196.000
0.004;55.880;0.900;10354.000;99.000;200.000
0.004;57.180;0.900;10354.000;99.000;200.000
0.004;56.710;0.890;10354.000;99.000;198.000
0.004;52.940;0.900;10354.000;99.000;195.000
0.004;53.190;0.900;10354.000;99.000;199.000
0.004;49.670;0.900;10354.000;99.000;195.000
0.004;40.760;0.890;10354.000;99.000;189.000
0.004;38.540;0.890;10354.000;99.000;196.000
0.004;39.610;0.900;10354.000;99.000;199.000
0.004;41.160;0.900;10354.000;99.000;200.000
0.004;36.530;0.900;10354.000;99.000;194.000
0.004;38.260;0.900;10354.000;99.000;200.000
0.004;42.790;0.900;10354.000;99.000;203.000
0.004;36.720;0.900;10354.000;99.000;192.000
0.004;38.590;0.900;10354.000;99.000;200.000
0.004;42.540;0.900;10354.000;99.000;202.000
0.004;37.020;0.900;10354.000;99.000;193.000
0.004;39.980;0.900;10354.000;99.000;201.000
0.004;45.000;0.900;10354.000;99.000;203.000
0.004;38.040;0.900;10354.000;99.000;191.000
0.004;42.140;0.900;10354.000;99.000;202.000
0.004;37.510;0.900;10354.000;99.000;194.000
0.004;43.540;0.900;10354.000;99.000;204.000
0.004;35.930;0.900;10354.000;99.000;191.000
0.004;39.340;0.900;10354.000;99.000;202.000
0.004;44.430;0.900;10354.000;99.000;203.000
0.004;37.160;0.900;10354.000;99.000;191.000
0.004;39.430;0.900;10354.000;99.000;201.000
0.004;43.980;0.900;10354.000;99.000;203.000
0.004;39.650;0.900;10354.000;99.000;194.000
0.004;44.960;0.900;10354.000;99.000;204.000
0.004;39.430;0.900;10354.000;99.000;193.000
0.004;43.970;0.900;10354.000;99.000;203.000
0.004;39.230;0.900;10354.000;99.000;194.000
0.004;44.360;0.900;10354.000;99.000;203.000
0.004;40.510;0.900;10354.000;99.000;194.000
0.004;36.620;0.900;10354.000;99.000;194.000
0.004;42.100;0.900;10354.000;99.000;204.000
0.004;37.510;0.900;10354.000;99.000;194.000
0.004;40.620;0.900;10354.000;99.000;201.000
0.004;45.420;0.900;10354.000;99.000;203.000
0.004;41.150;0.900;10354.000;99.000;194.000
0.004;35.900;0.890;10354.000;99.000;193.000
0.004;42.050;0.900;10354.000;99.000;204.000
0.004;38.600;0.900;10354.000;99.000;195.000
0.004;44.900;0.890;10354.000;99.000;205.000
0.004;38.360;0.900;10354.000;99.000;192.000
0.004;43.980;0.900;10354.000;99.000;204.000
0.004;40.240;0.900;10354.000;99.000;195.000
0.004;45.460;0.890;10354.000;99.000;204.000
0.004;40.580;0.900;10354.000;99.000;193.000
0.004;45.930;0.900;10354.000;99.000;204.000
0.004;41.360;0.900;10354.000;99.000;194.000
0.004;36.100;0.900;10354.000;99.000;193.000
0.004;42.440;0.900;10354.000;99.000;205.000
0.004;40.380;0.890;10354.000;99.000;196.000
0.004;44.410;0.890;10354.000;99.000;202.000
0.004;46.780;0.900;10354.000;99.000;201.000
0.004;47.500;0.900;10354.000;99.000;199.000
0.004;46.420;0.900;10354.000;99.000;197.000
0.004;57.190;0.900;10354.000;99.000;209.000
0.004;53.190;0.900;10354.000;99.000;194.000
0.004;60.770;0.900;10354.000;99.000;206.000
0.004;62.890;0.900;10354.000;99.000;200.000
0.004;63.540;0.890;10354.000;103.000;302.000
0.004;62.350;0.900;10354.000;95.000;94.000
0.004;65.050;0.900;10354.000;99.000;201.000
0.004;65.130;0.900;10354.000;99.000;198.000
0.004;65.330;0.920;10354.000;99.000;199.000
0.004;83.640;0.900;10354.000;99.000;217.000
0.004;53.590;0.900;10354.000;99.000;168.000
0.004;82.630;0.910;10354.000;99.000;227.000
0.004;80.920;0.900;10354.000;99.000;197.000
0.004;82.890;0.900;10354.000;99.000;200.000
0.004;55.700;0.900;10354.000;99.000;171.000
0.004;56.940;0.900;10354.000;99.000;200.000
0.004;56.240;0.900;10354.000;99.000;198.000
0.004;57.310;0.900;10354.000;99.000;199.000
0.004;59.770;0.900;10354.000;99.000;201.000
0.004;59.630;0.900;10354.000;99.000;198.000
0.004;57.990;0.900;10354.000;99.000;197.000
0.004;55.260;0.900;10354.000;99.000;196.000
0.004;55.440;0.900;10354.000;99.000;198.000
0.004;59.080;0.900;10354.000;99.000;202.000
0.004;60.830;0.900;10354.000;99.000;200.000
0.004;60.480;0.900;10354.000;99.000;198.000
0.004;59.010;0.900;10354.000;99.000;197.000
0.004;60.340;0.900;10354.000;99.000;200.000
0.004;62.130;0.900;10354.000;99.000;200.000
0.004;61.440;0.900;10354.000;99.000;198.000
0.004;59.540;0.900;10354.000;99.000;196.000
0.004;59.150;0.900;10354.000;99.000;198.000
0.004;61.160;0.900;10354.000;99.000;200.000
0.004;60.790;0.900;10354.000;99.000;198.000
0.004;59.220;0.900;10354.000;99.000;197.000
0.004;60.530;0.900;10354.000;99.000;200.000
0.004;61.390;0.900;10354.000;100.000;200.000
0.004;61.710;0.900;10354.000;99.000;198.000
0.004;59.760;0.900;10354.000;99.000;196.000
0.004;58.870;0.900;10354.000;99.000;197.000
0.004;57.750;0.900;10354.000;99.000;197.000
0.004;55.500;0.900;10354.000;99.000;196.000
0.004;54.380;0.900;10354.000;99.000;197.000
0.004;55.880;0.900;10354.000;99.000;200.000
0.004;55.550;0.900;10354.000;99.000;198.000
0.004;53.640;0.900;10354.000;99.000;196.000
0.004;82.470;0.910;10354.000;99.000;227.000
0.004;81.570;0.900;10354.000;99.000;197.000
0.004;61.450;0.900;10354.000;99.000;178.000
0.004;59.250;0.900;10354.000;99.000;196.000
0.004;53.240;0.900;10354.000;99.000;192.000
0.004;42.100;0.900;10354.000;99.000;187.000
0.004;38.400;0.900;10354.000;99.000;195.000
0.004;37.720;0.900;10354.000;99.000;198.000
0.004;33.260;0.900;10354.000;99.000;194.000
0.004;39.240;0.900;10354.000;99.000;204.000
0.004;42.930;0.900;10354.000;99.000;202.000
0.004;44.880;0.900;10354.000;99.000;200.000
0.004;40.420;0.900;10354.000;99.000;194.000
0.004;42.120;0.900;10354.000;99.000;200.000
0.004;41.270;0.900;10354.000;99.000;197.000
0.004;43.790;0.900;10354.000;99.000;201.000
0.004;37.430;0.900;10354.000;99.000;192.000
0.004;38.660;0.900;10354.000;99.000;200.000
0.004;41.920;0.900;10354.000;99.000;202.000
0.004;35.410;0.900;10354.000;99.000;192.000
0.004;36.080;0.900;10354.000;99.000;199.000
0.004;37.840;0.900;10354.000;99.000;200.000
0.004;42.090;0.900;10354.000;99.000;203.000
0.004;36.290;0.900;10354.000;99.000;193.000
0.004;39.220;0.900;10354.000;99.000;201.000
0.004;44.020;0.900;10354.000;99.000;203.000
0.004;37.340;0.900;10354.000;99.000;192.000
0.004;40.950;0.900;10354.000;99.000;202.000
0.004;36.100;0.900;10354.000;99.000;193.000
0.004;41.140;0.900;10354.000;99.000;203.000
0.004;44.140;0.900;10354.000;99.000;201.000
0.004;39.040;0.900;10354.000;99.000;193.000
0.004;45.330;0.900;10354.000;99.000;205.000
0.004;39.730;0.900;10354.000;99.000;193.000
0.004;41.940;0.900;10354.000;99.000;201.000
0.004;35.930;0.900;10354.000;99.000;192.000
0.004;40.520;0.900;10354.000;99.000;203.000
0.004;43.280;0.900;10354.000;99.000;201.000
0.004;37.840;0.890;10354.000;99.000;193.000
0.004;43.850;0.890;10354.000;99.000;204.000
0.004;40.460;0.900;10354.000;99.000;195.000
0.004;36.100;0.900;10354.000;99.000;194.000
0.004;39.880;0.900;10354.000;99.000;202.000
0.004;45.230;0.900;10354.000;99.000;204.000
0.004;39.700;0.900;10354.000;99.000;193.000
0.004;46.020;0.900;10354.000;99.000;205.000
0.004;42.330;0.900;10354.000;99.000;195.000
0.004;45.220;0.900;10354.000;99.000;201.000
0.004;38.580;0.900;10354.000;99.000;192.000
0.004;44.100;0.900;10354.000;99.000;204.000
0.004;39.140;0.900;10354.000;99.000;193.000
0.004;43.020;0.910;10354.000;99.000;202.000
0.004;38.480;0.900;10355.000;99.000;194.000
0.004;45.830;0.900;10355.000;99.000;206.000
0.004;37.760;0.900;10355.000;99.000;190.000
0.004;49.620;0.890;10355.000;99.000;210.000
0.004;49.100;0.920;10355.000;99.000;198.000
0.004;46.890;0.900;10355.000;99.000;196.000
0.004;56.260;0.900;10355.000;99.000;208.000
0.004;50.910;0.890;10355.000;99.000;193.000
0.004;57.580;0.910;10355.000;99.000;205.000
0.004;59.500;0.900;10355.000;99.000;200.000
0.004;64.220;0.900;10355.000;103.000;207.000
0.004;61.810;0.900;10355.000;99.000;192.000
0.004;65.090;0.890;10355.000;99.000;202.000
0.004;61.010;0.900;10355.000;99.000;194.000
0.004;57.790;0.900;10355.000;99.000;195.000
